file_id,emotion,label,mfcc_path,spec_path
OAF_near_fear,fear,1,data\processed\tess\features\OAF_near_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_near_fear_spec.npy
OAF_neat_fear,fear,1,data\processed\tess\features\OAF_neat_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_neat_fear_spec.npy
OAF_nice_fear,fear,1,data\processed\tess\features\OAF_nice_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_nice_fear_spec.npy
OAF_note_fear,fear,1,data\processed\tess\features\OAF_note_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_note_fear_spec.npy
OAF_numb_fear,fear,1,data\processed\tess\features\OAF_numb_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_numb_fear_spec.npy
OAF_pad_fear,fear,1,data\processed\tess\features\OAF_pad_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_pad_fear_spec.npy
OAF_page_fear,fear,1,data\processed\tess\features\OAF_page_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_page_fear_spec.npy
OAF_pain_fear,fear,1,data\processed\tess\features\OAF_pain_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_pain_fear_spec.npy
OAF_pass_fear,fear,1,data\processed\tess\features\OAF_pass_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_pass_fear_spec.npy
OAF_pearl_fear,fear,1,data\processed\tess\features\OAF_pearl_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_pearl_fear_spec.npy
OAF_peg_fear,fear,1,data\processed\tess\features\OAF_peg_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_peg_fear_spec.npy
OAF_perch_fear,fear,1,data\processed\tess\features\OAF_perch_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_perch_fear_spec.npy
OAF_phone_fear,fear,1,data\processed\tess\features\OAF_phone_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_phone_fear_spec.npy
OAF_pick_fear,fear,1,data\processed\tess\features\OAF_pick_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_pick_fear_spec.npy
OAF_pike_fear,fear,1,data\processed\tess\features\OAF_pike_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_pike_fear_spec.npy
OAF_pole_fear,fear,1,data\processed\tess\features\OAF_pole_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_pole_fear_spec.npy
OAF_pool_fear,fear,1,data\processed\tess\features\OAF_pool_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_pool_fear_spec.npy
OAF_puff_fear,fear,1,data\processed\tess\features\OAF_puff_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_puff_fear_spec.npy
OAF_rag_fear,fear,1,data\processed\tess\features\OAF_rag_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_rag_fear_spec.npy
OAF_raid_fear,fear,1,data\processed\tess\features\OAF_raid_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_raid_fear_spec.npy
OAF_rain_fear,fear,1,data\processed\tess\features\OAF_rain_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_rain_fear_spec.npy
OAF_raise_fear,fear,1,data\processed\tess\features\OAF_raise_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_raise_fear_spec.npy
OAF_rat_fear,fear,1,data\processed\tess\features\OAF_rat_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_rat_fear_spec.npy
OAF_reach_fear,fear,1,data\processed\tess\features\OAF_reach_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_reach_fear_spec.npy
OAF_read_fear,fear,1,data\processed\tess\features\OAF_read_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_read_fear_spec.npy
OAF_red_fear,fear,1,data\processed\tess\features\OAF_red_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_red_fear_spec.npy
OAF_ring_fear,fear,1,data\processed\tess\features\OAF_ring_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_ring_fear_spec.npy
OAF_ripe_fear,fear,1,data\processed\tess\features\OAF_ripe_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_ripe_fear_spec.npy
OAF_road_fear,fear,1,data\processed\tess\features\OAF_road_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_road_fear_spec.npy
OAF_room_fear,fear,1,data\processed\tess\features\OAF_room_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_room_fear_spec.npy
OAF_rose_fear,fear,1,data\processed\tess\features\OAF_rose_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_rose_fear_spec.npy
OAF_rot_fear,fear,1,data\processed\tess\features\OAF_rot_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_rot_fear_spec.npy
OAF_rough_fear,fear,1,data\processed\tess\features\OAF_rough_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_rough_fear_spec.npy
OAF_rush_fear,fear,1,data\processed\tess\features\OAF_rush_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_rush_fear_spec.npy
OAF_said_fear,fear,1,data\processed\tess\features\OAF_said_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_said_fear_spec.npy
OAF_sail_fear,fear,1,data\processed\tess\features\OAF_sail_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_sail_fear_spec.npy
OAF_search_fear,fear,1,data\processed\tess\features\OAF_search_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_search_fear_spec.npy
OAF_seize_fear,fear,1,data\processed\tess\features\OAF_seize_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_seize_fear_spec.npy
OAF_sell_fear,fear,1,data\processed\tess\features\OAF_sell_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_sell_fear_spec.npy
OAF_shack_fear,fear,1,data\processed\tess\features\OAF_shack_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_shack_fear_spec.npy
OAF_shall_fear,fear,1,data\processed\tess\features\OAF_shall_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_shall_fear_spec.npy
OAF_shawl_fear,fear,1,data\processed\tess\features\OAF_shawl_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_shawl_fear_spec.npy
OAF_sheep_fear,fear,1,data\processed\tess\features\OAF_sheep_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_sheep_fear_spec.npy
OAF_shirt_fear,fear,1,data\processed\tess\features\OAF_shirt_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_shirt_fear_spec.npy
OAF_should_fear,fear,1,data\processed\tess\features\OAF_should_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_should_fear_spec.npy
OAF_shout_fear,fear,1,data\processed\tess\features\OAF_shout_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_shout_fear_spec.npy
OAF_size_fear,fear,1,data\processed\tess\features\OAF_size_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_size_fear_spec.npy
OAF_soap_fear,fear,1,data\processed\tess\features\OAF_soap_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_soap_fear_spec.npy
OAF_soup_fear,fear,1,data\processed\tess\features\OAF_soup_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_soup_fear_spec.npy
OAF_sour_fear,fear,1,data\processed\tess\features\OAF_sour_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_sour_fear_spec.npy
OAF_south_fear,fear,1,data\processed\tess\features\OAF_south_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_south_fear_spec.npy
OAF_sub_fear,fear,1,data\processed\tess\features\OAF_sub_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_sub_fear_spec.npy
OAF_such_fear,fear,1,data\processed\tess\features\OAF_such_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_such_fear_spec.npy
OAF_sure_fear,fear,1,data\processed\tess\features\OAF_sure_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_sure_fear_spec.npy
OAF_take_fear,fear,1,data\processed\tess\features\OAF_take_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_take_fear_spec.npy
OAF_talk_fear,fear,1,data\processed\tess\features\OAF_talk_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_talk_fear_spec.npy
OAF_tape_fear,fear,1,data\processed\tess\features\OAF_tape_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_tape_fear_spec.npy
OAF_team_fear,fear,1,data\processed\tess\features\OAF_team_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_team_fear_spec.npy
OAF_tell_fear,fear,1,data\processed\tess\features\OAF_tell_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_tell_fear_spec.npy
OAF_thin_fear,fear,1,data\processed\tess\features\OAF_thin_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_thin_fear_spec.npy
OAF_third_fear,fear,1,data\processed\tess\features\OAF_third_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_third_fear_spec.npy
OAF_thought_fear,fear,1,data\processed\tess\features\OAF_thought_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_thought_fear_spec.npy
OAF_thumb_fear,fear,1,data\processed\tess\features\OAF_thumb_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_thumb_fear_spec.npy
OAF_time_fear,fear,1,data\processed\tess\features\OAF_time_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_time_fear_spec.npy
OAF_tip_fear,fear,1,data\processed\tess\features\OAF_tip_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_tip_fear_spec.npy
OAF_tire_fear,fear,1,data\processed\tess\features\OAF_tire_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_tire_fear_spec.npy
OAF_ton_fear,fear,1,data\processed\tess\features\OAF_ton_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_ton_fear_spec.npy
OAF_tool_fear,fear,1,data\processed\tess\features\OAF_tool_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_tool_fear_spec.npy
OAF_tough_fear,fear,1,data\processed\tess\features\OAF_tough_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_tough_fear_spec.npy
OAF_turn_fear,fear,1,data\processed\tess\features\OAF_turn_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_turn_fear_spec.npy
OAF_vine_fear,fear,1,data\processed\tess\features\OAF_vine_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_vine_fear_spec.npy
OAF_voice_fear,fear,1,data\processed\tess\features\OAF_voice_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_voice_fear_spec.npy
OAF_void_fear,fear,1,data\processed\tess\features\OAF_void_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_void_fear_spec.npy
OAF_vote_fear,fear,1,data\processed\tess\features\OAF_vote_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_vote_fear_spec.npy
OAF_wag_fear,fear,1,data\processed\tess\features\OAF_wag_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_wag_fear_spec.npy
OAF_walk_fear,fear,1,data\processed\tess\features\OAF_walk_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_walk_fear_spec.npy
OAF_wash_fear,fear,1,data\processed\tess\features\OAF_wash_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_wash_fear_spec.npy
OAF_week_fear,fear,1,data\processed\tess\features\OAF_week_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_week_fear_spec.npy
OAF_wheat_fear,fear,1,data\processed\tess\features\OAF_wheat_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_wheat_fear_spec.npy
OAF_when_fear,fear,1,data\processed\tess\features\OAF_when_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_when_fear_spec.npy
OAF_which_fear,fear,1,data\processed\tess\features\OAF_which_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_which_fear_spec.npy
OAF_whip_fear,fear,1,data\processed\tess\features\OAF_whip_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_whip_fear_spec.npy
OAF_white_fear,fear,1,data\processed\tess\features\OAF_white_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_white_fear_spec.npy
OAF_wife_fear,fear,1,data\processed\tess\features\OAF_wife_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_wife_fear_spec.npy
OAF_wire_fear,fear,1,data\processed\tess\features\OAF_wire_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_wire_fear_spec.npy
OAF_witch_fear,fear,1,data\processed\tess\features\OAF_witch_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_witch_fear_spec.npy
OAF_yearn_fear,fear,1,data\processed\tess\features\OAF_yearn_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_yearn_fear_spec.npy
OAF_yes_fear,fear,1,data\processed\tess\features\OAF_yes_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_yes_fear_spec.npy
OAF_young_fear,fear,1,data\processed\tess\features\OAF_young_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_young_fear_spec.npy
OAF_youth_fear,fear,1,data\processed\tess\features\OAF_youth_fear_mfcc.npy,data\processed\tess\spectrograms\OAF_youth_fear_spec.npy
OAF_back_neutral,neutral,0,data\processed\tess\features\OAF_back_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_back_neutral_spec.npy
OAF_bar_neutral,neutral,0,data\processed\tess\features\OAF_bar_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_bar_neutral_spec.npy
OAF_base_neutral,neutral,0,data\processed\tess\features\OAF_base_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_base_neutral_spec.npy
OAF_bath_neutral,neutral,0,data\processed\tess\features\OAF_bath_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_bath_neutral_spec.npy
OAF_bean_neutral,neutral,0,data\processed\tess\features\OAF_bean_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_bean_neutral_spec.npy
OAF_beg_neutral,neutral,0,data\processed\tess\features\OAF_beg_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_beg_neutral_spec.npy
OAF_boat_neutral,neutral,0,data\processed\tess\features\OAF_boat_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_boat_neutral_spec.npy
OAF_bone_neutral,neutral,0,data\processed\tess\features\OAF_bone_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_bone_neutral_spec.npy
OAF_book_neutral,neutral,0,data\processed\tess\features\OAF_book_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_book_neutral_spec.npy
OAF_bought_neutral,neutral,0,data\processed\tess\features\OAF_bought_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_bought_neutral_spec.npy
OAF_burn_neutral,neutral,0,data\processed\tess\features\OAF_burn_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_burn_neutral_spec.npy
OAF_cab_neutral,neutral,0,data\processed\tess\features\OAF_cab_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_cab_neutral_spec.npy
OAF_calm_neutral,neutral,0,data\processed\tess\features\OAF_calm_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_calm_neutral_spec.npy
OAF_came_neutral,neutral,0,data\processed\tess\features\OAF_came_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_came_neutral_spec.npy
OAF_cause_neutral,neutral,0,data\processed\tess\features\OAF_cause_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_cause_neutral_spec.npy
OAF_chain_neutral,neutral,0,data\processed\tess\features\OAF_chain_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_chain_neutral_spec.npy
OAF_chair_neutral,neutral,0,data\processed\tess\features\OAF_chair_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_chair_neutral_spec.npy
OAF_chalk_neutral,neutral,0,data\processed\tess\features\OAF_chalk_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_chalk_neutral_spec.npy
OAF_chat_neutral,neutral,0,data\processed\tess\features\OAF_chat_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_chat_neutral_spec.npy
OAF_check_neutral,neutral,0,data\processed\tess\features\OAF_check_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_check_neutral_spec.npy
OAF_cheek_neutral,neutral,0,data\processed\tess\features\OAF_cheek_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_cheek_neutral_spec.npy
OAF_chief_neutral,neutral,0,data\processed\tess\features\OAF_chief_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_chief_neutral_spec.npy
OAF_choice_neutral,neutral,0,data\processed\tess\features\OAF_choice_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_choice_neutral_spec.npy
OAF_cool_neutral,neutral,0,data\processed\tess\features\OAF_cool_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_cool_neutral_spec.npy
OAF_dab_neutral,neutral,0,data\processed\tess\features\OAF_dab_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_dab_neutral_spec.npy
OAF_date_neutral,neutral,0,data\processed\tess\features\OAF_date_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_date_neutral_spec.npy
OAF_dead_neutral,neutral,0,data\processed\tess\features\OAF_dead_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_dead_neutral_spec.npy
OAF_death_neutral,neutral,0,data\processed\tess\features\OAF_death_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_death_neutral_spec.npy
OAF_deep_neutral,neutral,0,data\processed\tess\features\OAF_deep_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_deep_neutral_spec.npy
OAF_dime_neutral,neutral,0,data\processed\tess\features\OAF_dime_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_dime_neutral_spec.npy
OAF_dip_neutral,neutral,0,data\processed\tess\features\OAF_dip_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_dip_neutral_spec.npy
OAF_ditch_neutral,neutral,0,data\processed\tess\features\OAF_ditch_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_ditch_neutral_spec.npy
OAF_dodge_neutral,neutral,0,data\processed\tess\features\OAF_dodge_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_dodge_neutral_spec.npy
OAF_dog_neutral,neutral,0,data\processed\tess\features\OAF_dog_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_dog_neutral_spec.npy
OAF_doll_neutral,neutral,0,data\processed\tess\features\OAF_doll_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_doll_neutral_spec.npy
OAF_door_neutral,neutral,0,data\processed\tess\features\OAF_door_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_door_neutral_spec.npy
OAF_fail_neutral,neutral,0,data\processed\tess\features\OAF_fail_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_fail_neutral_spec.npy
OAF_fall_neutral,neutral,0,data\processed\tess\features\OAF_fall_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_fall_neutral_spec.npy
OAF_far_neutral,neutral,0,data\processed\tess\features\OAF_far_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_far_neutral_spec.npy
OAF_fat_neutral,neutral,0,data\processed\tess\features\OAF_fat_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_fat_neutral_spec.npy
OAF_fit_neutral,neutral,0,data\processed\tess\features\OAF_fit_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_fit_neutral_spec.npy
OAF_five_neutral,neutral,0,data\processed\tess\features\OAF_five_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_five_neutral_spec.npy
OAF_food_neutral,neutral,0,data\processed\tess\features\OAF_food_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_food_neutral_spec.npy
OAF_gap_neutral,neutral,0,data\processed\tess\features\OAF_gap_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_gap_neutral_spec.npy
OAF_gas_neutral,neutral,0,data\processed\tess\features\OAF_gas_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_gas_neutral_spec.npy
OAF_gaze_neutral,neutral,0,data\processed\tess\features\OAF_gaze_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_gaze_neutral_spec.npy
OAF_germ_neutral,neutral,0,data\processed\tess\features\OAF_germ_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_germ_neutral_spec.npy
OAF_get_neutral,neutral,0,data\processed\tess\features\OAF_get_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_get_neutral_spec.npy
OAF_gin_neutral,neutral,0,data\processed\tess\features\OAF_gin_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_gin_neutral_spec.npy
OAF_goal_neutral,neutral,0,data\processed\tess\features\OAF_goal_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_goal_neutral_spec.npy
OAF_good_neutral,neutral,0,data\processed\tess\features\OAF_good_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_good_neutral_spec.npy
OAF_goose_neutral,neutral,0,data\processed\tess\features\OAF_goose_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_goose_neutral_spec.npy
OAF_gun_neutral,neutral,0,data\processed\tess\features\OAF_gun_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_gun_neutral_spec.npy
OAF_half_neutral,neutral,0,data\processed\tess\features\OAF_half_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_half_neutral_spec.npy
OAF_hall_neutral,neutral,0,data\processed\tess\features\OAF_hall_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_hall_neutral_spec.npy
OAF_hash_neutral,neutral,0,data\processed\tess\features\OAF_hash_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_hash_neutral_spec.npy
OAF_hate_neutral,neutral,0,data\processed\tess\features\OAF_hate_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_hate_neutral_spec.npy
OAF_have_neutral,neutral,0,data\processed\tess\features\OAF_have_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_have_neutral_spec.npy
OAF_haze_neutral,neutral,0,data\processed\tess\features\OAF_haze_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_haze_neutral_spec.npy
OAF_hire_neutral,neutral,0,data\processed\tess\features\OAF_hire_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_hire_neutral_spec.npy
OAF_hit_neutral,neutral,0,data\processed\tess\features\OAF_hit_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_hit_neutral_spec.npy
OAF_hole_neutral,neutral,0,data\processed\tess\features\OAF_hole_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_hole_neutral_spec.npy
OAF_home_neutral,neutral,0,data\processed\tess\features\OAF_home_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_home_neutral_spec.npy
OAF_hurl_neutral,neutral,0,data\processed\tess\features\OAF_hurl_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_hurl_neutral_spec.npy
OAF_hush_neutral,neutral,0,data\processed\tess\features\OAF_hush_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_hush_neutral_spec.npy
OAF_jail_neutral,neutral,0,data\processed\tess\features\OAF_jail_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_jail_neutral_spec.npy
OAF_jar_neutral,neutral,0,data\processed\tess\features\OAF_jar_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_jar_neutral_spec.npy
OAF_join_neutral,neutral,0,data\processed\tess\features\OAF_join_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_join_neutral_spec.npy
OAF_judge_neutral,neutral,0,data\processed\tess\features\OAF_judge_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_judge_neutral_spec.npy
OAF_jug_neutral,neutral,0,data\processed\tess\features\OAF_jug_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_jug_neutral_spec.npy
OAF_juice_neutral,neutral,0,data\processed\tess\features\OAF_juice_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_juice_neutral_spec.npy
OAF_keen_neutral,neutral,0,data\processed\tess\features\OAF_keen_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_keen_neutral_spec.npy
OAF_keep_neutral,neutral,0,data\processed\tess\features\OAF_keep_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_keep_neutral_spec.npy
OAF_keg_neutral,neutral,0,data\processed\tess\features\OAF_keg_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_keg_neutral_spec.npy
OAF_kick_neutral,neutral,0,data\processed\tess\features\OAF_kick_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_kick_neutral_spec.npy
OAF_kill_neutral,neutral,0,data\processed\tess\features\OAF_kill_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_kill_neutral_spec.npy
OAF_king_neutral,neutral,0,data\processed\tess\features\OAF_king_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_king_neutral_spec.npy
OAF_kite_neutral,neutral,0,data\processed\tess\features\OAF_kite_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_kite_neutral_spec.npy
OAF_knock_neutral,neutral,0,data\processed\tess\features\OAF_knock_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_knock_neutral_spec.npy
OAF_late_neutral,neutral,0,data\processed\tess\features\OAF_late_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_late_neutral_spec.npy
OAF_laud_neutral,neutral,0,data\processed\tess\features\OAF_laud_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_laud_neutral_spec.npy
OAF_lean_neutral,neutral,0,data\processed\tess\features\OAF_lean_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_lean_neutral_spec.npy
OAF_learn_neutral,neutral,0,data\processed\tess\features\OAF_learn_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_learn_neutral_spec.npy
OAF_lease_neutral,neutral,0,data\processed\tess\features\OAF_lease_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_lease_neutral_spec.npy
OAF_lid_neutral,neutral,0,data\processed\tess\features\OAF_lid_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_lid_neutral_spec.npy
OAF_life_neutral,neutral,0,data\processed\tess\features\OAF_life_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_life_neutral_spec.npy
OAF_limb_neutral,neutral,0,data\processed\tess\features\OAF_limb_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_limb_neutral_spec.npy
OAF_live_neutral,neutral,0,data\processed\tess\features\OAF_live_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_live_neutral_spec.npy
OAF_loaf_neutral,neutral,0,data\processed\tess\features\OAF_loaf_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_loaf_neutral_spec.npy
OAF_long_neutral,neutral,0,data\processed\tess\features\OAF_long_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_long_neutral_spec.npy
OAF_lore_neutral,neutral,0,data\processed\tess\features\OAF_lore_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_lore_neutral_spec.npy
OAF_lose_neutral,neutral,0,data\processed\tess\features\OAF_lose_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_lose_neutral_spec.npy
OAF_lot_neutral,neutral,0,data\processed\tess\features\OAF_lot_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_lot_neutral_spec.npy
OAF_love_neutral,neutral,0,data\processed\tess\features\OAF_love_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_love_neutral_spec.npy
OAF_luck_neutral,neutral,0,data\processed\tess\features\OAF_luck_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_luck_neutral_spec.npy
OAF_make_neutral,neutral,0,data\processed\tess\features\OAF_make_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_make_neutral_spec.npy
OAF_match_neutral,neutral,0,data\processed\tess\features\OAF_match_neutral_mfcc.npy,data\processed\tess\spectrograms\OAF_match_neutral_spec.npy
